Time,Utilization (%)
2024-01-25 02:49:35,23.3260
2024-01-25 02:48:35,23.3260
2024-01-25 02:47:35,23.3260
2024-01-25 02:46:35,23.3260
2024-01-25 02:45:35,23.3310
2024-01-25 02:44:35,23.3260
2024-01-25 02:43:35,23.3260
2024-01-25 02:42:35,23.3300
2024-01-25 02:41:35,23.3260
2024-01-25 02:40:35,23.3260
2024-01-25 02:39:35,23.3260
2024-01-25 02:38:35,23.3260
2024-01-25 02:37:35,23.3260
2024-01-25 02:36:35,23.3260
2024-01-25 02:35:35,23.3260
2024-01-25 02:34:35,23.3260
2024-01-25 02:33:35,23.3260
2024-01-25 02:32:35,23.3260
2024-01-25 02:31:35,23.3260
2024-01-25 02:30:35,23.3260
2024-01-25 02:29:35,23.3260
2024-01-25 02:28:35,23.3260
2024-01-25 02:27:35,23.3260
2024-01-25 02:26:35,23.3260
2024-01-25 02:25:35,23.3260
2024-01-25 02:24:35,23.3260
2024-01-25 02:23:35,23.3260
2024-01-25 02:22:35,23.3264
2024-01-25 02:21:35,23.3260
2024-01-25 02:20:35,23.3055
2024-01-25 02:19:35,23.3260
2024-01-25 02:18:35,23.3260
2024-01-25 02:17:35,23.3260
2024-01-25 02:16:35,23.3260
2024-01-25 02:15:35,23.3278
2024-01-25 02:14:35,23.3260
2024-01-25 02:13:35,23.3260
2024-01-25 02:12:35,23.3260
2024-01-25 02:11:35,23.3260
2024-01-25 02:10:35,23.3260
2024-01-25 02:09:35,23.3260
2024-01-25 02:08:35,23.3260
2024-01-25 02:07:35,23.3260
2024-01-25 02:06:35,23.3260
2024-01-25 02:05:35,23.3260
2024-01-25 02:04:35,23.3260
2024-01-25 02:03:35,23.3260
2024-01-25 02:02:35,23.3260
2024-01-25 02:01:35,23.3260
2024-01-25 02:00:35,23.3260
2024-01-25 01:59:35,23.3260
2024-01-25 01:58:35,23.3260
2024-01-25 01:57:35,23.3260
2024-01-25 01:56:35,23.3237
2024-01-25 01:55:35,23.3282
2024-01-25 01:54:35,23.3276
2024-01-25 01:53:35,23.3276
2024-01-25 01:52:35,23.3276
2024-01-25 01:51:35,23.3276
2024-01-25 01:50:35,23.3276
2024-01-25 01:49:35,23.3265
2024-01-25 01:48:35,23.3276
2024-01-25 01:47:35,23.3276
2024-01-25 01:46:35,23.3276
2024-01-25 01:45:35,23.3276
2024-01-25 01:44:35,23.3276
2024-01-25 01:43:35,23.3276
2024-01-25 01:42:35,23.3276
2024-01-25 01:41:35,23.3276
2024-01-25 01:40:35,23.3276
2024-01-25 01:39:35,23.3276
2024-01-25 01:38:35,23.3276
2024-01-25 01:37:35,23.3276
2024-01-25 01:36:35,23.3276
2024-01-25 01:35:35,23.3276
2024-01-25 01:34:35,23.3276
2024-01-25 01:33:35,23.3276
2024-01-25 01:32:35,23.3276
2024-01-25 01:31:35,23.3276
2024-01-25 01:30:35,23.3276
2024-01-25 01:29:35,23.3276
2024-01-25 01:28:35,23.3276
2024-01-25 01:27:35,23.3276
2024-01-25 01:26:35,23.3276
2024-01-25 01:25:35,23.3276
2024-01-25 01:24:35,23.3276
2024-01-25 01:23:35,23.3276
2024-01-25 01:22:35,23.3276
2024-01-25 01:21:35,23.3276
2024-01-25 01:20:35,23.3276
2024-01-25 01:19:35,23.3276
2024-01-25 01:18:35,23.3276
2024-01-25 01:17:35,23.3276
2024-01-25 01:16:35,23.3276
2024-01-25 01:15:35,23.3276
2024-01-25 01:14:35,23.3276
2024-01-25 01:13:35,23.3276
2024-01-25 01:12:35,23.3276
2024-01-25 01:11:35,23.3276
2024-01-25 01:10:35,23.3276
2024-01-25 01:09:35,23.3276
2024-01-25 01:08:35,23.3276
2024-01-25 01:07:35,23.3276
2024-01-25 01:06:35,23.3281
2024-01-25 01:05:35,23.3276
2024-01-25 01:04:35,23.3276
2024-01-25 01:03:35,23.3276
2024-01-25 01:02:35,23.3276
2024-01-25 01:01:35,23.3276
2024-01-25 01:00:35,23.3276
2024-01-25 00:59:35,23.3276
2024-01-25 00:58:35,23.3276
2024-01-25 00:57:35,23.3276
2024-01-25 00:56:35,23.3276
2024-01-25 00:55:35,23.3276
2024-01-25 00:54:35,23.3276
2024-01-25 00:53:35,23.3276
2024-01-25 00:52:35,23.3276
2024-01-25 00:51:35,23.3276
2024-01-25 00:50:35,23.3276
2024-01-25 00:49:35,23.3276
2024-01-25 00:48:35,23.3276
2024-01-25 00:47:35,23.3276
2024-01-25 00:46:35,23.3276
2024-01-25 00:45:35,23.3276
2024-01-25 00:44:35,23.3276
2024-01-25 00:43:35,23.3276
2024-01-25 00:42:35,23.3276
2024-01-25 00:41:35,23.3276
2024-01-25 00:40:35,23.3276
2024-01-25 00:39:35,23.3276
2024-01-25 00:38:35,23.3276
2024-01-25 00:37:35,23.3276
2024-01-25 00:36:35,23.3276
2024-01-25 00:35:35,23.3276
2024-01-25 00:34:35,23.3276
2024-01-25 00:33:35,23.3276
2024-01-25 00:32:35,23.3276
2024-01-25 00:31:35,23.3276
2024-01-25 00:30:35,23.3276
2024-01-25 00:29:35,23.3299
2024-01-25 00:28:35,23.2997
2024-01-25 00:27:35,23.3276
2024-01-25 00:26:35,23.3303
2024-01-25 00:25:35,23.3276
2024-01-25 00:24:35,23.3276
2024-01-25 00:23:35,23.3276
2024-01-25 00:22:35,23.3276
2024-01-25 00:21:35,23.3276
2024-01-25 00:20:35,23.3276
2024-01-25 00:19:35,23.3276
2024-01-25 00:18:35,23.3276
2024-01-25 00:17:35,23.3276
2024-01-25 00:16:35,23.3280
2024-01-25 00:15:35,23.3276
2024-01-25 00:14:35,23.3276
2024-01-25 00:13:35,23.3276
2024-01-25 00:12:35,23.3276
2024-01-25 00:11:35,23.3276
2024-01-25 00:10:35,23.3276
2024-01-25 00:09:35,23.3276
2024-01-25 00:08:35,23.3276
2024-01-25 00:07:35,23.3276
2024-01-25 00:06:35,23.3276
2024-01-25 00:05:35,23.3276
2024-01-25 00:04:35,23.3276
2024-01-25 00:03:35,23.3276
2024-01-25 00:02:35,23.3276
2024-01-25 00:01:35,23.3276
2024-01-25 00:00:35,23.3276
2024-01-24 23:59:35,23.3276
2024-01-24 23:58:35,23.3294
2024-01-24 23:57:35,23.3276
2024-01-24 23:56:35,23.3276
2024-01-24 23:55:35,23.3276
2024-01-24 23:54:35,23.3276
2024-01-24 23:53:35,23.3276
2024-01-24 23:52:35,23.3276
2024-01-24 23:51:35,23.3276
2024-01-24 23:50:35,23.3276
2024-01-24 23:49:35,23.3276
2024-01-24 23:48:35,23.3299
2024-01-24 23:47:35,23.3276
2024-01-24 23:46:35,23.3276
2024-01-24 23:45:35,23.3276
2024-01-24 23:44:35,23.3276
2024-01-24 23:43:35,23.3276
2024-01-24 23:42:35,23.3276
2024-01-24 23:41:35,23.3276
2024-01-24 23:40:35,23.3276
2024-01-24 23:39:35,23.3276
2024-01-24 23:38:35,23.3276
2024-01-24 23:37:35,23.3276
2024-01-24 23:36:35,23.3276
2024-01-24 23:35:35,23.3276
2024-01-24 23:34:35,23.3276
2024-01-24 23:33:35,23.3276
2024-01-24 23:32:35,23.3276
2024-01-24 23:31:35,23.3270
2024-01-24 23:30:35,23.3276
2024-01-24 23:29:35,23.3276
2024-01-24 23:28:35,23.3276
2024-01-24 23:27:35,23.3276
2024-01-24 23:26:35,23.3276
2024-01-24 23:25:35,23.3276
2024-01-24 23:24:35,23.3276
2024-01-24 23:23:35,23.3275
2024-01-24 23:22:35,23.3270
2024-01-24 23:21:35,23.3270
2024-01-24 23:20:35,23.3270
2024-01-24 23:19:35,23.3270
2024-01-24 23:18:35,23.3270
2024-01-24 23:17:35,23.3270
2024-01-24 23:16:35,23.3270
2024-01-24 23:15:35,23.3270
2024-01-24 23:14:35,23.3270
2024-01-24 23:13:35,23.3321
2024-01-24 23:12:35,23.3270
2024-01-24 23:11:35,23.3270
2024-01-24 23:10:35,23.3270
2024-01-24 23:09:35,23.3270
2024-01-24 23:08:35,23.3270
2024-01-24 23:07:35,23.3270
2024-01-24 23:06:35,23.3269
2024-01-24 23:05:35,23.3269
2024-01-24 23:04:35,23.3269
2024-01-24 23:03:35,23.3269
2024-01-24 23:02:35,23.3269
2024-01-24 23:01:35,23.3269
2024-01-24 23:00:35,23.3269
2024-01-24 22:59:35,23.3269
2024-01-24 22:58:35,23.3269
2024-01-24 22:57:35,23.3269
2024-01-24 22:56:35,23.3269
2024-01-24 22:55:35,23.3269
2024-01-24 22:54:35,23.3269
2024-01-24 22:53:35,23.3269
2024-01-24 22:52:35,23.3269
2024-01-24 22:51:35,23.3269
2024-01-24 22:50:35,23.3269
2024-01-24 22:49:35,23.3269
2024-01-24 22:48:35,23.3269
2024-01-24 22:47:35,23.3269
2024-01-24 22:46:35,23.3269
2024-01-24 22:45:35,23.3269
2024-01-24 22:44:35,23.3269
2024-01-24 22:43:35,23.3269
2024-01-24 22:42:35,23.3269
2024-01-24 22:41:35,23.3290
2024-01-24 22:40:35,23.3268
2024-01-24 22:39:35,23.3268
2024-01-24 22:38:35,23.3268
2024-01-24 22:37:35,23.3268
2024-01-24 22:36:35,23.3268
2024-01-24 22:35:35,23.3268
2024-01-24 22:34:35,23.3268
2024-01-24 22:33:35,23.3268
2024-01-24 22:32:35,23.3268
2024-01-24 22:31:35,23.3268
2024-01-24 22:30:35,23.3268
2024-01-24 22:29:35,23.3268
2024-01-24 22:28:35,23.3268
2024-01-24 22:27:35,23.3268
2024-01-24 22:26:35,23.3317
2024-01-24 22:25:35,23.3268
2024-01-24 22:24:35,23.3268
2024-01-24 22:23:35,23.3268
2024-01-24 22:22:35,23.3268
2024-01-24 22:21:35,23.3268
2024-01-24 22:20:35,23.3268
2024-01-24 22:19:35,23.3268
2024-01-24 22:18:35,23.3268
2024-01-24 22:17:35,23.3268
2024-01-24 22:16:35,23.3268
2024-01-24 22:15:35,23.3268
2024-01-24 22:14:35,23.3268
2024-01-24 22:13:35,23.3268
2024-01-24 22:12:35,23.3268
2024-01-24 22:11:35,23.3268
2024-01-24 22:10:35,23.3268
2024-01-24 22:09:35,23.3268
2024-01-24 22:08:35,23.3268
2024-01-24 22:07:35,23.3295
2024-01-24 22:06:35,23.3268
2024-01-24 22:05:35,23.3316
2024-01-24 22:04:35,23.3312
2024-01-24 22:03:35,23.3268
2024-01-24 22:02:35,23.3268
2024-01-24 22:01:35,23.3268
2024-01-24 22:00:35,23.3284
2024-01-24 21:59:35,23.3268
2024-01-24 21:58:35,23.3268
2024-01-24 21:57:35,23.3268
2024-01-24 21:56:35,23.3268
2024-01-24 21:55:35,23.3268
2024-01-24 21:54:35,23.3268
2024-01-24 21:53:35,23.3268
2024-01-24 21:52:35,23.3268
2024-01-24 21:51:35,23.3268
2024-01-24 21:50:35,23.3267
2024-01-24 21:49:35,23.3267
2024-01-24 21:48:35,23.3267
2024-01-24 21:47:35,23.3267
2024-01-24 21:46:35,23.3267
2024-01-24 21:45:35,23.3267
2024-01-24 21:44:35,23.3267
2024-01-24 21:43:35,23.3267
2024-01-24 21:42:35,23.3267
2024-01-24 21:41:35,23.3267
2024-01-24 21:40:35,23.3267
2024-01-24 21:39:35,23.3267
2024-01-24 21:38:35,23.3267
2024-01-24 21:37:35,23.3267
2024-01-24 21:35:35,23.3267
2024-01-24 21:34:35,23.3267
2024-01-24 21:33:35,23.3267
2024-01-24 21:32:35,23.3267
2024-01-24 21:31:35,23.3267
2024-01-24 21:30:35,23.3267
2024-01-24 21:29:35,23.3267
2024-01-24 21:28:35,23.3286
2024-01-24 21:27:35,23.3267
2024-01-24 21:26:35,23.3267
2024-01-24 21:25:35,23.3267
2024-01-24 21:24:35,23.3267
2024-01-24 21:23:35,23.3267
2024-01-24 21:22:35,23.3267
2024-01-24 21:21:35,23.3267
2024-01-24 21:20:35,23.3267
2024-01-24 21:19:35,23.3267
2024-01-24 21:18:35,23.3267
2024-01-24 21:17:35,23.3267
2024-01-24 21:16:35,23.3267
2024-01-24 21:15:35,23.3267
2024-01-24 21:14:35,23.3267
2024-01-24 21:13:35,23.3267
2024-01-24 21:12:35,23.3267
2024-01-24 21:11:35,23.3267
2024-01-24 21:10:35,23.3266
2024-01-24 21:09:35,23.3266
2024-01-24 21:08:35,23.3266
2024-01-24 21:07:35,23.3266
2024-01-24 21:06:35,23.3266
2024-01-24 21:05:35,23.3266
2024-01-24 21:04:35,23.3243
2024-01-24 21:03:35,23.3266
2024-01-24 21:02:35,23.3266
2024-01-24 21:01:35,23.3266
2024-01-24 21:00:35,23.3266
2024-01-24 20:59:35,23.3266
2024-01-24 20:58:35,23.3266
2024-01-24 20:57:35,23.3289
2024-01-24 20:56:35,23.3266
2024-01-24 20:55:35,23.3266
2024-01-24 20:54:35,23.3266
2024-01-24 20:53:35,23.3266
2024-01-24 20:52:35,23.3266
2024-01-24 20:51:35,23.3266
2024-01-24 20:50:35,23.3293
2024-01-24 20:49:35,23.3266
2024-01-24 20:48:35,23.3265
2024-01-24 20:47:35,23.3265
2024-01-24 20:45:35,23.3265
2024-01-24 20:44:35,23.3265
2024-01-24 20:43:35,23.3265
2024-01-24 20:42:35,23.3265
2024-01-24 20:41:35,23.3265
2024-01-24 20:40:35,23.3265
2024-01-24 20:39:35,23.3265
2024-01-24 20:38:35,23.3265
2024-01-24 20:37:35,23.3265
2024-01-24 20:36:35,23.3265
2024-01-24 20:35:35,23.3265
2024-01-24 20:34:35,23.3265
2024-01-24 20:33:35,23.3265
2024-01-24 20:32:35,23.3265
2024-01-24 20:31:35,23.3265
2024-01-24 20:30:35,23.3265
2024-01-24 20:29:35,23.3265
2024-01-24 20:28:35,23.3265
2024-01-24 20:27:35,23.3265
2024-01-24 20:26:35,23.3265
2024-01-24 20:25:35,23.3265
2024-01-24 20:24:35,23.3265
2024-01-24 20:23:35,23.3261
2024-01-24 20:22:35,23.3265
2024-01-24 20:21:35,23.3265
2024-01-24 20:20:35,23.3265
2024-01-24 20:19:35,23.3265
2024-01-24 20:18:35,23.3265
2024-01-24 20:17:35,23.3265
2024-01-24 20:16:35,23.3265
2024-01-24 20:15:35,23.3265
2024-01-24 20:14:35,23.3265
2024-01-24 20:13:35,23.3265
2024-01-24 20:12:35,23.3265
2024-01-24 20:11:35,23.3070
2024-01-24 20:10:35,23.3265
2024-01-24 20:09:35,23.3265
2024-01-24 20:08:35,23.3265
2024-01-24 20:07:35,23.3265
2024-01-24 20:06:35,23.3265
2024-01-24 20:05:35,23.3265
2024-01-24 20:04:35,23.3265
2024-01-24 20:03:35,23.3265
2024-01-24 20:02:35,23.3265
2024-01-24 20:01:35,23.3265
2024-01-24 20:00:35,23.3265
2024-01-24 19:59:35,23.3265
2024-01-24 19:58:35,23.3265
2024-01-24 19:57:35,23.3265
2024-01-24 19:56:35,23.3265
2024-01-24 19:55:35,23.3265
2024-01-24 19:54:35,23.3265
2024-01-24 19:53:35,23.3265
2024-01-24 19:52:35,23.3265
2024-01-24 19:51:35,23.3265
2024-01-24 19:50:35,23.3265
2024-01-24 19:49:35,23.3264
2024-01-24 19:48:35,23.3264
2024-01-24 19:47:35,23.3264
2024-01-24 19:46:35,23.3264
2024-01-24 19:45:35,23.3264
2024-01-24 19:44:35,23.3264
2024-01-24 19:43:35,23.3264
2024-01-24 19:42:35,23.3264
2024-01-24 19:41:35,23.3264
2024-01-24 19:40:35,23.3264
2024-01-24 19:39:35,23.3264
2024-01-24 19:38:35,23.3264
2024-01-24 19:37:35,23.3264
2024-01-24 19:36:35,23.3264
2024-01-24 19:35:35,23.3264
2024-01-24 19:34:35,23.3264
2024-01-24 19:33:35,23.3264
2024-01-24 19:32:35,23.3264
2024-01-24 19:31:35,23.3264
2024-01-24 19:30:35,23.3264
2024-01-24 19:29:35,23.3264
2024-01-24 19:28:35,23.3264
2024-01-24 19:27:35,23.3264
2024-01-24 19:26:35,23.3293
2024-01-24 19:25:35,23.3264
2024-01-24 19:24:35,23.3264
2024-01-24 19:23:35,23.3264
2024-01-24 19:22:35,23.3264
2024-01-24 19:21:35,23.3264
2024-01-24 19:20:35,23.3264
2024-01-24 19:19:35,23.3264
2024-01-24 19:18:35,23.3264
2024-01-24 19:17:35,23.3264
2024-01-24 19:16:35,23.3264
2024-01-24 19:15:35,23.3264
2024-01-24 19:14:35,23.3264
2024-01-24 19:13:35,23.3264
2024-01-24 19:12:35,23.3264
2024-01-24 19:11:35,23.3194
2024-01-24 19:10:35,23.3290
2024-01-24 19:09:35,23.3290
2024-01-24 19:08:35,23.3290
2024-01-24 19:07:35,23.3290
2024-01-24 19:06:35,23.3290
2024-01-24 19:05:35,23.3290
2024-01-24 19:04:35,23.3290
2024-01-24 19:03:35,23.3290
2024-01-24 19:02:35,23.3290
2024-01-24 19:01:35,23.3290
2024-01-24 19:00:35,23.3290
2024-01-24 18:59:35,23.3290
2024-01-24 18:58:35,23.3290
2024-01-24 18:57:35,23.3290
2024-01-24 18:56:35,23.3323
2024-01-24 18:55:35,23.3290
2024-01-24 18:54:35,23.3290
2024-01-24 18:53:35,23.3290
2024-01-24 18:52:35,23.3290
2024-01-24 18:51:35,23.3290
2024-01-24 18:49:35,23.3290
2024-01-24 18:48:35,23.3290
2024-01-24 18:47:35,23.3290
2024-01-24 18:46:35,23.3290
2024-01-24 18:45:35,23.3314
2024-01-24 18:44:35,23.3290
2024-01-24 18:43:35,23.3290
2024-01-24 18:42:35,23.3290
2024-01-24 18:41:35,23.3290
2024-01-24 18:40:35,23.3290
2024-01-24 18:39:35,23.3290
2024-01-24 18:38:35,23.3318
2024-01-24 18:37:35,23.3290
2024-01-24 18:36:35,23.3290
2024-01-24 18:35:35,23.3290
2024-01-24 18:34:35,23.3290
2024-01-24 18:33:35,23.3290
2024-01-24 18:32:35,23.3290
2024-01-24 18:31:35,23.3290
2024-01-24 18:30:35,23.3290
2024-01-24 18:29:35,23.3290
2024-01-24 18:28:35,23.3290
2024-01-24 18:27:35,23.3290
2024-01-24 18:26:35,23.3290
2024-01-24 18:25:35,23.3290
2024-01-24 18:24:35,23.3290
2024-01-24 18:23:35,23.3290
2024-01-24 18:22:35,23.3290
2024-01-24 18:21:35,23.3290
2024-01-24 18:20:35,23.3290
2024-01-24 18:19:35,23.3290
2024-01-24 18:18:35,23.3318
2024-01-24 18:17:35,23.3290
2024-01-24 18:16:35,23.3290
2024-01-24 18:15:35,23.3290
2024-01-24 18:14:35,23.3290
2024-01-24 18:13:35,23.3290
2024-01-24 18:12:35,23.3327
2024-01-24 18:11:35,23.3290
2024-01-24 18:10:35,23.3323
2024-01-24 18:09:35,23.3290
2024-01-24 18:08:35,23.3290
2024-01-24 18:07:35,23.3290
2024-01-24 18:06:35,23.3297
2024-01-24 18:05:35,23.3290
2024-01-24 18:04:35,23.3290
2024-01-24 18:03:35,23.3290
2024-01-24 18:02:35,23.3290
2024-01-24 18:01:35,23.3290
2024-01-24 18:00:35,23.3290
2024-01-24 17:59:35,23.3290
2024-01-24 17:58:35,23.3290
2024-01-24 17:57:35,23.3290
2024-01-24 17:56:35,23.3290
2024-01-24 17:55:35,23.3290
2024-01-24 17:54:35,23.3290
2024-01-24 17:53:35,23.3290
2024-01-24 17:52:35,23.3290
2024-01-24 17:51:35,23.3290
2024-01-24 17:50:35,23.3290
2024-01-24 17:49:35,23.3290
2024-01-24 17:48:35,23.3290
2024-01-24 17:47:35,23.3290
2024-01-24 17:46:35,23.3290
2024-01-24 17:45:35,23.3290
2024-01-24 17:44:35,23.3290
2024-01-24 17:43:35,23.3290
2024-01-24 17:42:35,23.3296
2024-01-24 17:41:35,23.3290
2024-01-24 17:40:35,23.3290
2024-01-24 17:39:35,23.3290
2024-01-24 17:38:35,23.3290
2024-01-24 17:37:35,23.3290
2024-01-24 17:36:35,23.3290
2024-01-24 17:35:35,23.3338
2024-01-24 17:34:35,23.3338
2024-01-24 17:33:35,23.3338
2024-01-24 17:32:35,23.3338
2024-01-24 17:31:35,23.3338
2024-01-24 17:30:35,23.3338
2024-01-24 17:29:35,23.3338
2024-01-24 17:28:35,23.3338
2024-01-24 17:27:35,23.3338
2024-01-24 17:26:35,23.3338
2024-01-24 17:25:35,23.3338
2024-01-24 17:24:35,23.3338
2024-01-24 17:23:35,23.3338
2024-01-24 17:22:35,23.3338
2024-01-24 17:21:35,23.3338
2024-01-24 17:20:35,23.3338
2024-01-24 17:19:35,23.3338
2024-01-24 17:18:35,23.3338
2024-01-24 17:17:35,23.3338
2024-01-24 17:16:35,23.3338
2024-01-24 17:15:35,23.3362
2024-01-24 17:14:35,23.3338
2024-01-24 17:13:35,23.3348
2024-01-24 17:12:35,23.3338
2024-01-24 17:11:35,23.3338
2024-01-24 17:10:35,23.3338
2024-01-24 17:09:35,23.3338
2024-01-24 17:08:35,23.3350
2024-01-24 17:07:35,23.3338
2024-01-24 17:06:35,23.3338
2024-01-24 17:05:35,23.3338
2024-01-24 17:04:35,23.3338
2024-01-24 17:03:35,23.3338
2024-01-24 17:02:35,23.3338
2024-01-24 17:01:35,23.3338
2024-01-24 17:00:35,23.3338
2024-01-24 16:59:35,23.3338
2024-01-24 16:58:35,23.3338
2024-01-24 16:57:35,23.3338
2024-01-24 16:56:35,23.3338
2024-01-24 16:55:35,23.3338
2024-01-24 16:54:35,23.3338
2024-01-24 16:53:35,23.3338
2024-01-24 16:52:35,23.3338
2024-01-24 16:51:35,23.3338
2024-01-24 16:50:35,23.3118
2024-01-24 16:49:35,23.3338
2024-01-24 16:48:35,23.3338
2024-01-24 16:47:35,23.3338
2024-01-24 16:46:35,23.3338
2024-01-24 16:45:35,23.3338
2024-01-24 16:44:35,23.3338
2024-01-24 16:43:35,23.3338
2024-01-24 16:42:35,23.3338
2024-01-24 16:41:35,23.3338
2024-01-24 16:40:35,23.3338
2024-01-24 16:39:35,23.3372
2024-01-24 16:38:35,23.3338
2024-01-24 16:37:35,23.3338
2024-01-24 16:36:35,23.3359
2024-01-24 16:35:35,23.3338
2024-01-24 16:34:35,23.3338
2024-01-24 16:33:35,23.3338
2024-01-24 16:32:35,23.3338
2024-01-24 16:31:35,23.3328
2024-01-24 16:30:35,23.3338
2024-01-24 16:29:35,23.3338
2024-01-24 16:28:35,23.3338
2024-01-24 16:27:35,23.3338
2024-01-24 16:26:35,23.3338
2024-01-24 16:25:35,23.3338
2024-01-24 16:24:35,23.3338
2024-01-24 16:23:35,23.3338
2024-01-24 16:22:35,23.3337
2024-01-24 16:21:35,23.3337
2024-01-24 16:20:35,23.3337
2024-01-24 16:19:35,23.3337
2024-01-24 16:18:35,23.3337
2024-01-24 16:17:35,23.3337
2024-01-24 16:16:35,23.3337
2024-01-24 16:15:35,23.3337
2024-01-24 16:14:35,23.3357
2024-01-24 16:13:35,23.3337
2024-01-24 16:12:35,23.3337
2024-01-24 16:11:35,23.3337
2024-01-24 16:10:35,23.3337
2024-01-24 16:09:35,23.3359
2024-01-24 16:08:35,23.3337
2024-01-24 16:07:35,23.3384
2024-01-24 16:06:35,23.3336
2024-01-24 16:05:35,23.3336
2024-01-24 16:04:35,23.3336
2024-01-24 16:03:35,23.3336
2024-01-24 16:02:35,23.3336
2024-01-24 16:01:35,23.3336
2024-01-24 16:00:35,23.3336
2024-01-24 15:59:35,23.3336
2024-01-24 15:58:35,23.3336
2024-01-24 15:57:35,23.3336
2024-01-24 15:56:35,23.3336
2024-01-24 15:55:35,23.3336
2024-01-24 15:54:35,23.3336
2024-01-24 15:53:35,23.3358
2024-01-24 15:52:35,23.3336
2024-01-24 15:51:35,23.3336
2024-01-24 15:50:35,23.3336
2024-01-24 15:49:35,23.3336
2024-01-24 15:48:35,23.3336
2024-01-24 15:47:35,23.3336
2024-01-24 15:46:35,23.3336
2024-01-24 15:45:35,23.3336
2024-01-24 15:44:35,23.3336
2024-01-24 15:43:35,23.3336
2024-01-24 15:42:35,23.3336
2024-01-24 15:41:35,23.3336
2024-01-24 15:40:35,23.3336
2024-01-24 15:39:35,23.3336
2024-01-24 15:38:35,23.3336
2024-01-24 15:37:35,23.3336
2024-01-24 15:36:35,23.3336
2024-01-24 15:35:35,23.3336
2024-01-24 15:34:35,23.3336
2024-01-24 15:33:35,23.3336
2024-01-24 15:32:35,23.3336
2024-01-24 15:31:35,23.3336
2024-01-24 15:30:35,23.3335
2024-01-24 15:29:35,23.3335
2024-01-24 15:28:35,23.3335
2024-01-24 15:27:35,23.3335
2024-01-24 15:25:35,23.3334
2024-01-24 15:24:35,23.3334
2024-01-24 15:23:35,23.3334
2024-01-24 15:22:35,23.3334
2024-01-24 15:21:35,23.3334
2024-01-24 15:20:35,23.3334
2024-01-24 15:19:35,23.3334
2024-01-24 15:18:35,23.3334
2024-01-24 15:17:35,23.3334
2024-01-24 15:16:35,23.3333
2024-01-24 15:15:35,23.3333
2024-01-24 15:14:35,23.3333
2024-01-24 15:13:35,23.3333
2024-01-24 15:12:35,23.3333
2024-01-24 15:11:35,23.3333
2024-01-24 15:10:35,23.3333
2024-01-24 15:09:35,23.3134
2024-01-24 15:08:35,23.3333
