Time,Utilization (%)
2024-01-23 14:19:13,N/A
2024-01-23 14:18:13,N/A
2024-01-23 14:17:13,0.2306
2024-01-23 14:16:13,0.2306
2024-01-23 14:15:13,0.2366
2024-01-23 14:14:13,0.2351
2024-01-23 14:13:13,0.2384
2024-01-23 14:12:13,0.2367
2024-01-23 14:11:13,0.2408
2024-01-23 14:10:13,0.2372
2024-01-23 14:09:13,0.2394
2024-01-23 14:08:13,0.2397
2024-01-23 14:07:13,0.2421
2024-01-23 14:06:13,0.2411
2024-01-23 14:05:13,0.2373
2024-01-23 14:04:13,0.2363
2024-01-23 14:03:13,0.2407
2024-01-23 14:02:13,0.2426
2024-01-23 14:01:13,0.2406
2024-01-23 14:00:13,0.8345
2024-01-23 13:59:13,17.9517
2024-01-23 13:58:13,42.9657
2024-01-23 13:57:13,41.8079
2024-01-23 13:56:13,8.6430
2024-01-23 14:02:13,N/A
2024-01-23 14:01:13,N/A
2024-01-23 14:00:13,N/A
2024-01-23 13:59:13,N/A
2024-01-23 13:58:13,N/A
2024-01-23 13:57:13,0.2268
2024-01-23 13:56:13,0.2281
2024-01-23 13:55:13,0.2253
2024-01-23 13:54:13,0.2406
2024-01-23 13:53:13,0.2296
2024-01-23 13:52:13,0.2370
2024-01-23 13:51:13,0.2391
2024-01-23 13:50:13,0.2384
2024-01-23 13:49:13,0.2305
2024-01-23 13:48:13,6.2237
2024-01-23 13:47:13,30.9283
2024-01-23 13:46:13,33.3407
2024-01-23 13:45:13,52.3183
2024-01-23 13:44:13,62.3704
2024-01-23 13:43:13,48.2280
2024-01-23 13:42:13,52.0487
2024-01-23 13:41:13,58.2413
2024-01-23 13:40:13,52.3438
2024-01-23 13:39:13,66.3672
2024-01-23 13:38:13,63.6030
2024-01-23 13:37:13,52.2732
2024-01-23 13:36:13,0.2361
2024-01-23 13:35:13,3.3918
